GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46
1400000US48453002402,48453002402,"Census Tract 24.02, Travis County, Texas",3498,194,998,195,121,69,12,20,0,18,109,64,108,65,16,25,16,27,76,72,123,59,67,43,6,11,50,41,132,106,23,30,18,29,91,99,459,146,353,145,106,68,0,18,55,83,2500,262,316,173,0,18,0,18,316,173,484,175,13,20,79,99,392,182,410,165,0,18,186,111,224,130,528,184,140,106,367,161,21,23,674,204,585,202,89,68,0,18,16,24,72,73
1400000US48453002403,48453002403,"Census Tract 24.03, Travis County, Texas",981,67,605,97,30,31,0,13,10,16,20,26,60,50,6,11,0,13,54,49,72,54,12,14,54,50,6,10,94,56,40,33,27,27,27,29,329,81,275,72,46,55,8,13,20,34,376,101,51,42,0,13,0,13,51,42,92,69,0,13,0,13,92,69,58,42,0,13,15,25,43,40,102,61,6,11,47,41,49,48,69,51,63,51,6,9,0,13,0,13,4,7
1400000US48453002407,48453002407,"Census Tract 24.07, Travis County, Texas",2265,139,1437,151,70,36,2,3,8,14,60,32,31,26,10,12,0,18,21,23,147,78,25,22,13,18,109,67,145,57,90,54,23,23,32,22,1027,173,587,135,389,130,51,49,17,22,828,153,141,109,0,18,0,18,141,109,151,109,0,18,13,22,138,107,141,94,0,18,48,55,93,77,145,111,29,50,69,68,47,71,219,117,149,104,70,54,0,18,15,25,16,20
1400000US48453002409,48453002409,"Census Tract 24.09, Travis County, Texas",1335,60,761,103,64,39,0,13,0,13,64,39,70,46,24,26,0,13,46,37,142,57,55,44,33,26,54,42,189,80,101,70,51,36,37,33,296,83,229,83,67,46,0,13,0,13,574,95,136,69,0,13,0,13,136,69,22,20,0,13,0,13,22,20,61,50,0,13,6,9,55,49,88,47,0,13,32,34,56,52,229,101,115,79,114,85,0,13,20,32,18,23
1400000US48453002410,48453002410,"Census Tract 24.10, Travis County, Texas",1717,79,505,103,35,29,9,13,8,13,18,20,63,51,34,44,9,15,20,23,88,46,28,24,5,8,55,37,202,81,82,63,49,48,71,51,117,67,111,64,6,10,0,13,0,13,1212,128,322,95,8,13,18,15,296,93,123,69,0,13,7,11,116,68,257,106,0,13,78,68,179,89,278,103,42,49,229,93,7,11,171,86,114,61,49,51,8,13,38,36,23,35
1400000US48453002411,48453002411,"Census Tract 24.11, Travis County, Texas",1824,73,786,146,84,55,7,11,16,24,61,48,230,81,7,12,70,55,153,72,130,69,50,42,32,33,48,49,91,65,70,63,21,21,0,18,244,83,232,83,12,19,0,18,7,12,1038,153,298,107,0,18,0,18,298,107,249,100,0,18,13,19,236,99,181,98,0,18,37,50,144,83,145,96,8,12,137,95,0,18,153,80,123,76,30,39,0,18,12,20,0,18
1400000US48453002412,48453002412,"Census Tract 24.12, Travis County, Texas",1442,57,926,107,53,43,0,18,0,18,53,43,204,72,52,34,20,23,132,64,135,64,0,18,64,44,71,45,260,90,116,66,102,54,42,39,274,84,226,77,48,42,0,18,0,18,516,105,86,69,0,18,0,18,86,69,79,58,0,18,0,18,79,58,134,64,38,40,32,30,64,47,88,61,0,18,60,53,28,27,129,69,109,67,20,22,0,18,0,18,0,18
1400000US48453002413,48453002413,"Census Tract 24.13, Travis County, Texas",1252,71,341,94,53,47,0,18,0,18,53,47,50,38,0,18,25,28,25,25,18,25,0,18,0,18,18,25,57,44,52,44,5,13,0,18,163,68,163,68,0,18,0,18,0,18,911,100,283,103,0,18,0,18,283,103,200,98,0,18,27,41,173,90,207,92,0,18,160,86,47,50,136,80,37,40,78,52,21,31,56,51,56,51,0,18,0,18,20,34,9,15
1400000US48453002419,48453002419,"Census Tract 24.19, Travis County, Texas",1828,99,20,25,0,13,0,13,0,13,0,13,12,20,0,13,12,20,0,13,8,15,0,13,8,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1808,103,419,122,18,30,0,13,401,124,423,145,0,13,22,25,401,142,346,91,15,23,250,86,81,64,352,115,177,79,175,85,0,13,204,80,196,81,8,13,0,13,54,49,10,16
1400000US48453002421,48453002421,"Census Tract 24.21, Travis County, Texas",3904,119,1528,183,46,37,34,40,12,19,0,18,108,70,0,18,11,23,97,68,100,60,67,47,0,18,33,37,339,126,77,58,117,79,145,77,935,189,573,169,310,109,52,81,0,18,2376,199,221,119,0,18,17,27,204,118,379,144,0,18,0,18,379,144,453,157,0,18,128,79,325,135,520,190,63,75,343,163,114,87,704,204,562,186,142,101,0,18,82,91,17,30
1400000US48453002422,48453002422,"Census Tract 24.22, Travis County, Texas",2526,91,1031,159,58,56,0,18,0,18,58,56,315,133,26,29,46,43,243,130,183,133,9,15,147,127,27,42,258,97,81,46,129,82,48,51,202,85,139,79,63,55,0,18,15,23,1495,181,248,142,0,18,0,18,248,142,286,128,0,18,0,18,286,128,314,158,53,86,128,120,133,110,247,140,101,118,54,49,92,83,334,149,292,147,42,40,0,18,16,26,50,53
1400000US48453002423,48453002423,"Census Tract 24.23, Travis County, Texas",2289,105,1446,189,81,53,0,18,0,18,81,53,69,52,30,34,14,24,25,29,227,111,32,38,16,25,179,94,241,145,54,47,91,56,96,120,828,164,625,153,203,88,0,18,0,18,843,197,32,47,0,18,0,18,32,47,185,129,0,18,43,66,142,115,258,137,0,18,43,41,215,122,269,175,0,18,247,187,22,27,99,86,84,83,15,28,0,18,0,18,0,18
1400000US48453002424,48453002424,"Census Tract 24.24, Travis County, Texas",1506,66,805,126,11,17,0,13,0,13,11,17,107,59,32,32,18,19,57,45,152,69,18,21,48,46,86,45,213,71,88,44,73,40,52,47,322,104,240,80,72,54,10,19,0,13,701,124,151,62,9,15,6,12,136,66,127,77,7,11,0,13,120,75,190,81,0,13,71,56,119,68,132,72,44,51,66,51,22,27,58,47,58,47,0,13,0,13,16,26,27,25
1400000US48453002425,48453002425,"Census Tract 24.25, Travis County, Texas",1070,73,713,100,22,28,0,13,0,13,22,28,27,24,6,9,0,13,21,21,63,38,17,19,6,10,40,32,189,78,58,40,42,31,89,56,412,95,285,74,116,47,11,18,0,13,357,91,22,28,0,13,0,13,22,28,53,44,0,13,0,13,53,44,30,29,0,13,4,6,26,28,121,55,35,32,86,44,0,13,131,61,35,23,96,59,0,13,0,13,0,13
1400000US48453002426,48453002426,"Census Tract 24.26, Travis County, Texas",2765,148,2045,292,88,112,0,20,0,20,88,112,179,122,0,20,29,35,150,113,206,115,17,28,45,53,144,103,546,180,99,100,285,119,162,117,1026,274,622,212,390,172,14,27,0,20,720,273,0,20,0,20,0,20,0,20,137,148,0,20,69,107,68,107,65,77,0,20,0,20,65,77,120,83,0,20,53,56,67,62,373,211,200,164,173,137,0,20,0,20,25,42
1400000US48453002427,48453002427,"Census Tract 24.27, Travis County, Texas",2331,153,1194,186,122,78,55,59,14,25,53,38,352,148,99,75,55,53,198,102,172,111,11,20,58,66,103,79,267,107,218,115,49,62,0,18,234,90,234,90,0,18,0,18,47,51,1137,180,172,102,0,18,0,18,172,102,258,128,0,18,0,18,258,128,154,104,0,18,49,60,105,82,316,156,59,69,244,130,13,20,158,109,111,85,47,72,0,18,0,18,79,80
1400000US48453002428,48453002428,"Census Tract 24.28, Travis County, Texas",2750,139,1542,166,28,31,0,18,0,18,28,31,212,117,27,32,0,18,185,114,260,117,12,19,76,77,172,103,175,86,60,48,65,53,50,47,853,147,596,137,174,76,83,59,14,23,1208,192,122,114,0,18,0,18,122,114,249,123,0,18,0,18,249,123,131,84,23,36,33,39,75,65,237,114,59,53,143,94,35,57,469,175,376,173,64,53,29,47,0,18,0,18
1400000US48453002429,48453002429,"Census Tract 24.29, Travis County, Texas",632,68,61,25,14,19,0,13,0,13,14,19,0,13,0,13,0,13,0,13,2,5,2,5,0,13,0,13,4,6,0,13,4,6,0,13,34,26,34,26,0,13,0,13,7,10,571,75,54,47,0,13,0,13,54,47,54,49,0,13,0,13,54,49,129,59,0,13,45,34,84,53,135,64,59,46,76,47,0,13,199,58,134,59,65,37,0,13,0,13,0,13
1400000US48453002430,48453002430,"Census Tract 24.30, Travis County, Texas",867,93,656,110,98,54,0,13,27,39,71,43,88,66,49,54,6,10,33,30,131,69,43,43,23,23,65,48,187,70,100,49,82,58,5,9,152,55,124,49,28,45,0,13,0,13,211,86,35,39,0,13,0,13,35,39,32,48,0,13,32,48,0,13,47,47,0,13,12,18,35,43,24,31,0,13,24,31,0,13,73,46,73,46,0,13,0,13,0,13,0,13
1400000US48453002431,48453002431,"Census Tract 24.31, Travis County, Texas",2235,163,1530,189,102,78,0,18,0,18,102,78,223,131,19,31,28,31,176,124,191,104,59,53,15,24,117,75,377,138,153,97,150,106,74,43,547,169,382,128,165,106,0,18,90,85,705,191,138,111,0,18,0,18,138,111,106,86,0,18,29,47,77,74,51,50,0,18,51,50,0,18,169,111,28,45,84,69,57,73,181,134,39,60,142,121,0,18,0,18,60,56
1400000US48453002432,48453002432,"Census Tract 24.32, Travis County, Texas",619,68,472,70,67,51,0,13,0,13,67,51,82,41,44,31,23,22,15,17,48,31,24,19,11,13,13,20,80,49,66,46,6,8,8,15,174,53,140,49,34,28,0,13,21,26,147,51,19,21,0,13,0,13,19,21,53,44,0,13,9,14,44,39,48,35,17,20,2,3,29,31,10,14,10,14,0,13,0,13,4,7,0,13,0,13,4,7,0,13,13,14
1400000US48453002433,48453002433,"Census Tract 24.33, Travis County, Texas",2078,135,1661,190,192,106,53,46,0,18,139,95,151,84,76,66,7,10,68,52,219,89,66,43,36,31,117,75,503,146,160,71,197,122,146,107,525,172,412,139,113,78,0,18,71,74,417,150,76,66,0,18,0,18,76,66,134,91,0,18,34,40,100,85,74,49,0,18,8,13,66,49,7,11,0,18,0,18,7,11,85,72,75,69,10,16,0,18,12,22,29,39
1400000US48453002434,48453002434,"Census Tract 24.34, Travis County, Texas",514,33,337,50,40,26,0,13,1,2,39,25,43,21,0,13,0,13,43,21,52,26,18,14,23,19,11,11,78,34,26,21,30,21,22,20,119,28,106,27,13,10,0,13,5,7,177,43,18,17,0,13,0,13,18,17,44,31,0,13,0,13,44,31,33,23,0,13,18,18,15,14,43,28,0,13,42,28,1,2,12,10,10,10,2,6,0,13,0,13,27,18
1400000US48453002435,48453002435,"Census Tract 24.35, Travis County, Texas",2215,196,1809,216,121,106,15,24,78,94,28,36,329,164,7,18,69,58,253,159,310,147,98,91,14,25,198,117,354,148,108,102,246,127,0,18,695,181,582,174,113,82,0,18,0,18,406,176,98,100,0,18,0,18,98,100,56,65,0,18,10,17,46,64,136,103,0,18,123,99,13,24,69,89,0,18,15,25,54,86,47,70,0,18,47,70,0,18,0,18,0,18
1400000US48453002436,48453002436,"Census Tract 24.36, Travis County, Texas",749,74,530,75,61,35,0,13,12,11,49,33,166,52,56,38,31,30,79,41,53,26,24,23,6,9,23,14,91,45,67,35,20,29,4,7,159,58,150,60,9,11,0,13,0,13,219,59,68,43,0,13,0,13,68,43,68,42,0,13,6,9,62,42,9,10,0,13,9,10,0,13,7,12,7,12,0,13,0,13,21,29,21,29,0,13,0,13,0,13,46,37
1400000US48453002500,48453002500,"Census Tract 25, Travis County, Texas",2847,168,1173,155,42,40,0,18,0,18,42,40,60,48,14,22,0,18,46,43,63,52,0,18,0,18,63,52,193,127,138,100,0,18,55,65,799,118,402,113,281,141,116,100,16,26,1674,198,179,91,0,18,15,25,164,87,222,114,0,18,0,18,222,114,207,118,0,18,116,82,91,101,387,147,137,95,171,103,79,60,679,194,547,182,81,79,51,38,0,18,0,18
1400000US48453980000,48453980000,"Census Tract 9800, Travis County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
