GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73
1400000US48453002105,48453002105,"Census Tract 21.05, Travis County, Texas",319,79,20,33,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,33,38,29,9,13,0,18,7,13,0,18,0,18,0,18,22,24,0,18,50,40,0,18,9,13,20,32,0,18,0,18,14,17,7,12,0,18,33,34,26,32,7,14,0,18,0,18,0,18,0,18,0,18,0,18,18,20,0,18,0,18,0,18,11,16,0,18,7,11,0,18,0,18,32,28,25,22,7,13,0,18,0,18,0,18,0,18,0,18,0,18,93,46,70,41,14,24,9,13,0,18,0,18,0,18,0,18,0,18,35,28,35,28,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002106,48453002106,"Census Tract 21.06, Travis County, Texas",776,91,33,22,0,13,0,13,0,13,0,13,0,13,0,13,33,22,0,13,60,45,0,13,0,13,0,13,0,13,0,13,0,13,60,45,0,13,111,61,10,16,0,13,0,13,0,13,0,13,8,13,93,62,0,13,75,55,26,26,0,13,0,13,0,13,40,40,9,15,0,13,0,13,94,47,46,30,7,13,15,23,7,13,11,20,8,12,0,13,0,13,148,66,102,59,12,17,0,13,22,23,12,21,0,13,0,13,0,13,171,77,110,79,49,43,12,19,0,13,0,13,0,13,0,13,0,13,84,51,84,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002107,48453002107,"Census Tract 21.07, Travis County, Texas",544,89,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,70,43,0,13,0,13,31,39,14,16,8,12,0,13,17,18,0,13,59,48,18,21,5,11,0,13,27,41,0,13,0,13,9,13,0,13,69,37,16,18,0,13,9,13,0,13,19,21,16,18,9,13,0,13,157,62,63,38,25,22,25,23,9,14,28,30,0,13,7,11,0,13,33,25,16,17,17,18,0,13,0,13,0,13,0,13,0,13,0,13,111,46,68,35,29,26,14,17,0,13,0,13,0,13,0,13,0,13,45,31,45,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002108,48453002108,"Census Tract 21.08, Travis County, Texas",585,87,27,18,0,13,0,13,0,13,0,13,0,13,0,13,9,15,18,16,16,18,0,13,9,13,0,13,0,13,0,13,7,12,0,13,0,13,65,34,29,28,18,19,8,14,0,13,0,13,0,13,10,16,0,13,113,45,25,25,16,18,20,22,18,20,28,26,6,10,0,13,0,13,153,62,74,34,44,39,14,21,8,13,5,10,8,14,0,13,0,13,102,59,71,42,7,13,24,38,0,13,0,13,0,13,0,13,0,13,88,47,74,44,14,20,0,13,0,13,0,13,0,13,0,13,0,13,21,19,21,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002109,48453002109,"Census Tract 21.09, Travis County, Texas",886,122,46,46,0,13,0,13,0,13,0,13,0,13,0,13,26,42,20,19,139,78,0,13,0,13,39,35,0,13,13,16,0,13,87,71,0,13,155,72,53,49,22,26,26,24,0,13,0,13,8,12,46,33,0,13,123,66,57,35,30,45,0,13,23,25,0,13,7,13,6,11,0,13,193,67,107,51,23,22,37,40,14,21,0,13,12,18,0,13,0,13,97,50,50,37,19,27,20,24,8,16,0,13,0,13,0,13,0,13,105,50,82,50,23,35,0,13,0,13,0,13,0,13,0,13,0,13,28,26,28,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002110,48453002110,"Census Tract 21.10, Travis County, Texas",846,99,173,80,8,12,0,13,0,13,14,17,0,13,21,31,85,67,45,44,56,48,0,13,0,13,16,18,9,13,0,13,0,13,31,39,0,13,118,63,38,31,33,40,0,13,0,13,0,13,30,37,17,18,0,13,133,57,39,43,19,21,0,13,58,42,0,13,7,11,10,15,0,13,191,74,107,55,24,22,30,26,30,38,0,13,0,13,0,13,0,13,122,62,103,53,10,17,0,13,0,13,0,13,0,13,9,15,0,13,45,30,38,27,7,11,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002111,48453002111,"Census Tract 21.11, Travis County, Texas",927,132,33,32,0,18,0,18,0,18,14,22,0,18,0,18,7,12,12,20,66,44,22,21,0,18,0,18,18,28,0,18,8,11,18,22,0,18,79,45,21,19,0,18,0,18,29,34,0,18,0,18,29,24,0,18,136,88,34,41,20,24,7,11,0,18,9,14,0,18,66,68,0,18,269,94,143,75,46,43,19,22,35,39,16,19,10,15,0,18,0,18,172,67,134,59,38,43,0,18,0,18,0,18,0,18,0,18,0,18,105,69,98,69,7,10,0,18,0,18,0,18,0,18,0,18,0,18,67,49,35,33,32,31,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002112,48453002112,"Census Tract 21.12, Travis County, Texas",635,111,50,40,0,18,0,18,0,18,0,18,0,18,0,18,39,37,11,16,13,15,0,18,0,18,0,18,0,18,0,18,8,13,5,8,0,18,79,48,18,20,23,27,24,24,0,18,0,18,0,18,14,18,0,18,158,73,70,52,22,20,9,14,23,37,0,18,34,42,0,18,0,18,106,50,30,22,31,28,20,19,0,18,10,16,15,24,0,18,0,18,121,83,70,59,26,42,11,17,14,16,0,18,0,18,0,18,0,18,39,28,26,22,13,17,0,18,0,18,0,18,0,18,0,18,0,18,69,35,69,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002113,48453002113,"Census Tract 21.13, Travis County, Texas",853,101,43,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,47,32,25,0,13,0,13,0,13,7,11,0,13,9,14,16,18,0,13,109,50,14,15,16,18,0,13,8,14,17,19,6,11,48,44,0,13,77,41,35,24,23,22,11,17,0,13,0,13,8,13,0,13,0,13,168,58,76,41,29,25,8,12,25,22,23,27,0,13,7,13,0,13,165,55,57,36,23,21,20,18,50,41,15,16,0,13,0,13,0,13,159,59,107,47,52,33,0,13,0,13,0,13,0,13,0,13,0,13,100,54,100,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002201,48453002201,"Census Tract 22.01, Travis County, Texas",365,52,16,16,0,13,0,13,0,13,0,13,0,13,0,13,16,16,0,13,10,10,0,13,5,7,0,13,0,13,0,13,0,13,5,7,0,13,56,32,17,15,6,8,10,15,5,7,5,9,6,9,7,11,0,13,106,41,21,15,7,10,6,9,20,18,31,22,0,13,21,24,0,13,111,43,37,26,32,26,27,26,2,4,13,20,0,13,0,13,0,13,32,23,32,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,20,27,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002202,48453002202,"Census Tract 22.02, Travis County, Texas",1065,170,11,17,0,18,0,18,0,18,0,18,0,18,11,17,0,18,0,18,91,83,0,18,0,18,0,18,0,18,0,18,0,18,91,83,0,18,211,123,17,29,0,18,26,29,0,18,0,18,108,101,60,61,0,18,263,138,47,59,76,80,44,64,58,71,0,18,21,33,17,29,0,18,220,116,170,99,16,25,34,51,0,18,0,18,0,18,0,18,0,18,134,69,97,67,37,43,0,18,0,18,0,18,0,18,0,18,0,18,135,126,135,126,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002207,48453002207,"Census Tract 22.07, Travis County, Texas",2088,249,51,64,39,61,0,18,0,18,0,18,0,18,0,18,12,20,0,18,101,82,0,18,0,18,16,26,0,18,0,18,13,19,72,72,0,18,251,133,0,18,1,3,40,55,1,2,22,34,13,24,174,128,0,18,512,218,135,96,80,67,40,39,24,47,92,91,141,128,0,18,0,18,567,186,199,105,271,136,81,77,16,26,0,18,0,18,0,18,0,18,273,150,194,126,79,69,0,18,0,18,0,18,0,18,0,18,0,18,202,156,202,156,0,18,0,18,0,18,0,18,0,18,0,18,0,18,131,87,104,81,27,38,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002208,48453002208,"Census Tract 22.08, Travis County, Texas",1221,138,99,56,0,18,0,18,11,16,0,18,0,18,0,18,39,37,49,48,93,54,12,19,0,18,8,13,9,14,0,18,16,26,48,41,0,18,179,65,33,30,0,18,36,34,9,14,19,30,38,45,44,37,0,18,208,89,94,62,18,29,63,55,7,13,0,18,9,14,17,27,0,18,239,85,140,79,25,21,51,38,10,15,0,18,0,18,13,20,0,18,218,90,103,60,90,65,25,40,0,18,0,18,0,18,0,18,0,18,136,59,86,48,10,15,0,18,11,19,10,17,19,32,0,18,0,18,49,31,49,31,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002209,48453002209,"Census Tract 22.09, Travis County, Texas",2363,242,117,125,0,18,0,18,0,18,0,18,0,18,0,18,54,65,63,103,159,76,43,41,0,18,32,36,0,18,0,18,6,18,78,60,0,18,209,114,28,32,0,18,0,18,19,33,12,20,13,20,137,100,0,18,602,208,155,130,85,109,134,97,57,50,53,61,86,50,32,41,0,18,637,186,249,132,105,82,192,150,30,30,0,18,15,24,46,71,0,18,308,134,208,97,76,83,12,22,12,20,0,18,0,18,0,18,0,18,211,104,194,102,0,18,17,28,0,18,0,18,0,18,0,18,0,18,120,94,98,86,22,37,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002210,48453002210,"Census Tract 22.10, Travis County, Texas",886,90,32,29,0,13,0,13,0,13,0,13,0,13,0,13,32,29,0,13,61,42,0,13,0,13,26,27,11,13,10,15,2,3,12,18,0,13,175,84,25,25,72,63,0,13,0,13,4,6,40,46,34,43,0,13,93,57,38,31,1,3,26,36,3,5,16,22,0,13,9,13,0,13,137,72,106,65,17,14,0,13,0,13,14,19,0,13,0,13,0,13,143,64,84,40,36,43,23,21,0,13,0,13,0,13,0,13,0,13,181,71,133,50,21,23,27,42,0,13,0,13,0,13,0,13,0,13,64,41,64,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002211,48453002211,"Census Tract 22.11, Travis County, Texas",661,84,10,11,0,13,0,13,0,13,0,13,0,13,0,13,10,11,0,13,47,35,16,25,3,6,0,13,0,13,10,11,14,22,4,6,0,13,76,44,0,13,6,9,4,6,0,13,0,13,19,27,47,35,0,13,96,49,27,25,7,12,0,13,0,13,16,26,35,35,11,14,0,13,109,45,40,26,10,11,22,24,33,26,0,13,0,13,4,6,0,13,188,64,120,52,30,26,38,32,0,13,0,13,0,13,0,13,0,13,78,38,47,29,26,23,0,13,0,13,0,13,0,13,5,9,0,13,57,42,57,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002212,48453002212,"Census Tract 22.12, Travis County, Texas",196,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,24,27,0,13,0,13,0,13,0,13,0,13,9,15,15,22,0,13,17,13,4,6,0,13,0,13,5,7,8,9,0,13,0,13,0,13,54,39,12,11,13,19,4,6,20,30,5,7,0,13,0,13,0,13,44,33,30,26,14,21,0,13,0,13,0,13,0,13,0,13,0,13,38,31,38,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,17,14,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002304,48453002304,"Census Tract 23.04, Travis County, Texas",51,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,17,4,7,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,37,8,13,29,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002307,48453002307,"Census Tract 23.07, Travis County, Texas",517,137,37,43,0,18,0,18,0,18,0,18,0,18,0,18,18,29,19,30,31,35,0,18,17,29,0,18,0,18,0,18,0,18,14,21,0,18,76,77,0,18,0,18,14,22,16,25,0,18,0,18,46,69,0,18,75,60,42,46,0,18,13,22,0,18,0,18,20,30,0,18,0,18,78,57,62,53,0,18,0,18,0,18,16,24,0,18,0,18,0,18,107,73,41,51,41,54,25,30,0,18,0,18,0,18,0,18,0,18,91,75,91,75,0,18,0,18,0,18,0,18,0,18,0,18,0,18,22,33,22,33,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002308,48453002308,"Census Tract 23.08, Travis County, Texas",467,116,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,32,0,18,0,18,0,18,15,23,0,18,0,18,12,20,0,18,30,33,0,18,0,18,16,25,14,22,0,18,0,18,0,18,0,18,69,56,26,29,0,18,0,18,17,29,11,22,0,18,15,28,0,18,55,40,0,18,26,28,14,22,0,18,0,18,15,25,0,18,0,18,60,49,60,49,0,18,0,18,0,18,0,18,0,18,0,18,0,18,175,103,157,103,18,28,0,18,0,18,0,18,0,18,0,18,0,18,51,48,32,37,19,31,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002310,48453002310,"Census Tract 23.10, Travis County, Texas",471,78,54,34,0,13,0,13,7,9,0,13,0,13,14,21,24,23,9,14,69,42,17,22,0,13,0,13,11,17,7,10,0,13,34,32,0,13,79,42,36,28,5,8,14,17,5,7,0,13,0,13,19,22,0,13,58,28,27,17,26,22,0,13,0,13,5,7,0,13,0,13,0,13,119,42,91,46,13,15,12,14,0,13,3,5,0,13,0,13,0,13,38,27,37,25,1,7,0,13,0,13,0,13,0,13,0,13,0,13,54,31,47,29,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002312,48453002312,"Census Tract 23.12, Travis County, Texas",941,172,66,64,0,18,0,18,0,18,0,18,0,18,0,18,37,44,29,47,158,99,0,18,16,26,0,18,0,18,20,26,0,18,122,94,0,18,308,152,83,77,28,45,42,65,56,86,25,38,38,45,36,36,0,18,63,59,15,24,0,18,0,18,0,18,48,55,0,18,0,18,0,18,205,87,138,86,15,24,35,32,0,18,17,27,0,18,0,18,0,18,33,38,16,26,17,27,0,18,0,18,0,18,0,18,0,18,0,18,72,52,72,52,0,18,0,18,0,18,0,18,0,18,0,18,0,18,36,43,36,43,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002313,48453002313,"Census Tract 23.13, Travis County, Texas",247,70,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,17,17,0,13,0,13,0,13,0,13,0,13,0,13,17,17,0,13,64,41,0,13,8,11,0,13,7,10,10,17,11,18,28,26,0,13,42,33,0,13,15,20,13,21,0,13,0,13,0,13,14,19,0,13,68,38,36,28,12,20,20,20,0,13,0,13,0,13,0,13,0,13,19,21,19,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,18,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,18,15,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002314,48453002314,"Census Tract 23.14, Travis County, Texas",96,70,17,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,28,47,28,47,0,18,0,18,0,18,0,18,0,18,0,18,0,18,51,73,51,73,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002315,48453002315,"Census Tract 23.15, Travis County, Texas",186,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,25,10,17,10,15,0,13,10,15,0,13,0,13,0,13,0,13,59,45,42,35,17,24,0,13,0,13,0,13,0,13,0,13,0,13,45,30,26,30,0,13,10,11,9,15,0,13,0,13,0,13,0,13,26,32,0,13,7,11,19,30,0,13,0,13,0,13,0,13,0,13,11,19,11,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,23,15,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002316,48453002316,"Census Tract 23.16, Travis County, Texas",8,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,8,12,8,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002317,48453002317,"Census Tract 23.17, Travis County, Texas",107,51,8,12,0,18,0,18,0,18,0,18,0,18,0,18,8,12,0,18,15,21,15,21,0,18,0,18,0,18,0,18,0,18,0,18,0,18,25,40,0,18,0,18,25,40,0,18,0,18,0,18,0,18,0,18,38,51,0,18,31,48,0,18,0,18,0,18,7,18,0,18,0,18,16,27,0,18,0,18,0,18,0,18,0,18,16,27,0,18,0,18,5,15,5,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002318,48453002318,"Census Tract 23.18, Travis County, Texas",586,232,145,122,0,18,0,18,0,18,0,18,0,18,25,41,120,114,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,40,50,19,32,0,18,0,18,0,18,0,18,0,18,21,38,0,18,81,76,0,18,34,59,23,34,0,18,0,18,0,18,24,37,0,18,74,93,74,93,0,18,0,18,0,18,0,18,0,18,0,18,0,18,182,181,160,177,22,36,0,18,0,18,0,18,0,18,0,18,0,18,23,38,23,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,41,54,41,54,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002319,48453002319,"Census Tract 23.19, Travis County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002402,48453002402,"Census Tract 24.02, Travis County, Texas",998,195,126,87,0,18,0,18,0,18,0,18,0,18,0,18,71,51,55,83,50,43,12,20,0,18,0,18,0,18,0,18,26,30,12,19,0,18,108,65,16,25,16,27,0,18,41,63,0,18,26,31,9,15,0,18,123,59,67,43,6,11,0,18,34,31,0,18,16,27,0,18,0,18,132,106,23,30,0,18,18,29,69,96,22,29,0,18,0,18,0,18,164,92,91,63,18,27,55,51,0,18,0,18,0,18,0,18,0,18,275,139,242,136,33,39,0,18,0,18,0,18,0,18,0,18,0,18,20,23,20,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002403,48453002403,"Census Tract 24.03, Travis County, Texas",605,97,26,35,0,13,0,13,0,13,0,13,0,13,0,13,6,10,20,34,24,29,0,13,0,13,10,16,0,13,0,13,0,13,14,24,0,13,60,50,6,11,0,13,0,13,0,13,0,13,12,20,42,44,0,13,72,54,12,14,47,50,7,11,0,13,6,10,0,13,0,13,0,13,94,56,40,33,0,13,27,27,0,13,27,29,0,13,0,13,0,13,166,74,112,48,0,13,46,55,8,13,0,13,0,13,0,13,0,13,114,48,114,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,40,49,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002407,48453002407,"Census Tract 24.07, Travis County, Texas",1437,151,29,26,0,18,0,18,0,18,0,18,0,18,0,18,12,14,17,22,58,31,2,3,0,18,8,14,8,12,2,3,0,18,38,25,0,18,31,26,10,12,0,18,0,18,11,17,0,18,8,13,2,3,0,18,147,78,25,22,13,18,0,18,69,61,0,18,16,24,24,25,0,18,145,57,90,54,23,23,0,18,16,15,16,18,0,18,0,18,0,18,376,141,94,67,184,113,51,33,31,43,0,18,16,25,0,18,0,18,401,100,265,88,113,69,19,26,0,18,0,18,4,6,0,18,0,18,250,79,228,73,22,22,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002409,48453002409,"Census Tract 24.09, Travis County, Texas",761,103,22,23,0,13,0,13,0,13,0,13,0,13,0,13,22,23,0,13,42,37,0,13,0,13,0,13,4,8,0,13,0,13,38,36,0,13,70,46,24,26,0,13,0,13,0,13,13,20,11,16,22,27,0,13,142,57,55,44,19,22,14,22,8,14,0,13,39,43,7,11,0,13,189,80,101,70,22,24,29,26,32,31,0,13,5,9,0,13,0,13,137,55,92,52,36,31,9,15,0,13,0,13,0,13,0,13,0,13,132,64,110,59,22,31,0,13,0,13,0,13,0,13,0,13,0,13,27,30,27,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002410,48453002410,"Census Tract 24.10, Travis County, Texas",505,103,9,16,0,13,0,13,0,13,0,13,0,13,0,13,9,16,0,13,26,24,9,13,0,13,8,13,0,13,0,13,0,13,9,13,0,13,63,51,34,44,9,15,0,13,0,13,7,13,8,14,5,10,0,13,88,46,28,24,0,13,5,8,8,14,0,13,47,40,0,13,0,13,202,81,82,63,37,46,12,17,71,51,0,13,0,13,0,13,0,13,45,53,45,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,29,34,26,6,10,0,13,0,13,0,13,0,13,0,13,0,13,32,34,32,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002411,48453002411,"Census Tract 24.11, Travis County, Texas",786,146,42,40,0,18,0,18,0,18,0,18,0,18,0,18,35,38,7,12,49,42,7,11,16,24,0,18,0,18,0,18,0,18,26,33,0,18,230,81,7,12,34,37,36,42,8,15,11,16,46,44,88,62,0,18,130,69,50,42,20,26,12,19,8,15,0,18,21,29,19,31,0,18,91,65,70,63,7,13,14,16,0,18,0,18,0,18,0,18,0,18,177,86,165,85,12,19,0,18,0,18,0,18,0,18,0,18,0,18,67,62,67,62,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002412,48453002412,"Census Tract 24.12, Travis County, Texas",926,107,25,24,0,18,0,18,0,18,0,18,0,18,0,18,25,24,0,18,28,34,0,18,0,18,0,18,0,18,0,18,0,18,28,34,0,18,204,72,52,34,20,23,0,18,0,18,0,18,86,54,46,40,0,18,135,64,0,18,37,35,27,30,17,26,51,40,3,6,0,18,0,18,260,90,116,66,75,50,27,24,42,39,0,18,0,18,0,18,0,18,179,68,131,57,48,42,0,18,0,18,0,18,0,18,0,18,0,18,55,45,55,45,0,18,0,18,0,18,0,18,0,18,0,18,0,18,40,41,40,41,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002413,48453002413,"Census Tract 24.13, Travis County, Texas",341,94,27,23,0,18,0,18,0,18,10,14,0,18,0,18,17,19,0,18,26,42,0,18,0,18,0,18,0,18,0,18,0,18,26,42,0,18,50,38,0,18,25,28,0,18,0,18,0,18,0,18,25,25,0,18,18,25,0,18,0,18,0,18,0,18,0,18,18,25,0,18,0,18,57,44,52,44,5,13,0,18,0,18,0,18,0,18,0,18,0,18,93,64,93,64,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,23,27,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,43,33,43,33,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002419,48453002419,"Census Tract 24.19, Travis County, Texas",20,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,0,13,12,20,0,13,0,13,0,13,0,13,0,13,0,13,8,15,0,13,8,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002421,48453002421,"Census Tract 24.21, Travis County, Texas",1528,183,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,46,37,34,40,0,18,12,19,0,18,0,18,0,18,0,18,0,18,108,70,0,18,0,18,11,23,21,34,0,18,29,32,47,47,0,18,100,60,67,47,0,18,0,18,0,18,15,24,18,29,0,18,0,18,339,126,77,58,59,59,58,54,109,68,0,18,36,53,0,18,0,18,252,106,54,47,110,71,88,62,0,18,0,18,0,18,0,18,0,18,548,192,384,170,61,51,51,45,52,81,0,18,0,18,0,18,0,18,135,96,135,96,0,18,0,18,0,18,0,18,0,18,0,18,0,18
