--,GEOID,STATE,COUNTY,TRACT,BLOCKGROUP,STUSAB,households,area_median_income,blkgrp_median_income_owners,blkgrp_median_income_renters,avg_hh_size_owners,avg_hh_size_renters,commuters_per_hh_owners,commuters_per_hh_renters,pct_renters,gross_hh_density,median_rooms_per_owner_unit,median_rooms_per_renter_unit,pct_detatched_single_family_uni,median_commute_distance,block_denstiy,employment_access_index,local_job_density,local_retail_job_density,retail_access_index,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent,Shape__Area,Shape__Length
172868,4.8453E+11,48,453,1750,3,TX,1213,59646,101649.764,55264.34486,1.99,2.05,1.29283,1.47549,0.54823,4.19635,5.8,4.1,35.60372,10.6564,0.06227,23863.09367,1.12127,0.17697,3379.11899,59646,4,2,48.73214,29.81732,18.91481,1.96878,23153.04,79.57841,52.84092,32.43134,20.40958,2.21,23153.04,70.53841,45.34625,27.66321,17.68303,1.77,23153.04,87.02791,11720,1,1,146.64144,99.75127,46.89016,0.90198,14319.72,66.6883,166.14264,115.18771,50.95493,1.05,14319.72,37.55941,130.57127,87.03072,43.54055,0.78,14319.72,90.69225,29823,1,1,60.85456,39.55373,21.30083,1.09198,14576.76,60.33613,68.2842,45.26708,23.01712,1.24,14576.76,35.72725,54.7321,34.84559,19.88651,0.97,14576.76,80.61533,80522,1,1,31.43212,21.96575,9.46638,1.29198,15088.68,53.5701,33.92734,23.755,10.17234,1.44,15088.68,32.979,29.37591,20.49129,8.88462,1.17,15088.68,70.53841,47717,2,0,47.90284,38.05543,9.84741,1.1533,2266.92,90.03671,54.02527,42.27424,11.75103,1.4,2266.92,71.4545,42.85758,34.57887,8.27871,0.95,2266.92,105.34958,29823,3,1,72.43176,45.90716,26.5246,1.46782,15890.04,89.77163,80.46237,50.98079,29.48158,1.72,15890.04,74.20275,65.81406,41.72618,24.08787,1.26,15890.04,102.60133,47717,3,1,54.97735,36.93066,18.04669,1.55782,16417.08,86.84666,59.78142,39.78456,19.99686,1.81,16417.08,73.28666,51.0185,34.57887,16.43963,1.35,16417.08,98.02091,89469,4,2,34.23388,20.71441,13.51947,2.04878,23993.28,76.65344,38.03775,23.47182,14.56593,2.29,23993.28,69.62233,31.09927,18.44214,12.65713,1.85,23993.28,82.4475,0.00011071,0.061962853
172869,4.8453E+11,48,453,1843,2,TX,412,59646,103347.8823,93177.19911,2.39,2.27,1.47439,1.59311,0.31796,3.71489,6.1,4.7,76.69903,7.26606,0.14427,39250.11093,1.11236,0.04671,4135.12087,59646,4,2,49.14866,29.26636,19.8823,2.09553,23832.36,55.33632,51.25209,30.6609,20.59119,2.21,23832.36,50.38458,44.63671,26.27502,18.36168,1.85,23832.36,65.958,11720,1,1,125.28471,76.01047,49.27423,0.98959,14338.08,34.00848,127.71002,76.79181,50.91821,1.05,14338.08,17.40558,120.0823,74.33447,45.74783,0.86,14338.08,69.62233,29823,1,1,59.54125,37.30417,22.23708,1.17959,14473.08,29.5548,60.87651,37.94387,22.93264,1.24,14473.08,15.57342,56.67709,35.932,20.74509,1.05,14473.08,59.54541,80522,1,1,30.40484,20.58675,9.81808,1.38277,14740.92,24.47632,32.5478,22.45846,10.08934,1.44,14740.92,12.82517,25.8081,16.57187,9.23623,1.26,14740.92,49.4685,47717,2,0,47.1866,36.13959,11.04701,1.29235,2660.04,61.7867,51.93928,39.98575,11.95353,1.41,2660.04,51.30066,36.99193,27.88943,9.1025,1.04,2660.04,84.27966,29823,3,1,74.93351,46.55399,28.37952,1.59917,16480.8,63.07856,77.99869,48.20441,29.79429,1.72,16480.8,54.04891,68.35857,43.01378,25.34478,1.34,16480.8,82.4475,47717,3,1,54.39131,35.143,19.24831,1.69235,16909.56,60.70608,57.77892,37.62181,20.15711,1.81,16909.56,53.13283,47.12477,29.82585,17.29892,1.44,16909.56,76.951,89469,4,2,37.1444,22.97679,14.16761,2.17553,24551.64,53.25512,39.42341,24.75941,14.664,2.29,24551.64,49.4685,32.25584,19.153,13.10284,1.93,24551.64,61.37758,4.24E-05,0.032664207
172870,4.8453E+11,48,453,1843,1,TX,522,59646,65854.53443,59373.65075,2.43,2.37,1.49851,1.61917,0.21456,3.25134,5.7,5,74.72119,8.5145,0.11212,43925.11039,5.49042,0.45448,4503.12081,59646,4,2,50.40109,30.35758,20.04351,2.11563,23940.36,63.8661,52.00915,31.56624,20.44291,2.18,23940.36,62.29366,44.51446,25.933,18.58145,1.88,23940.36,69.62233,11720,1,1,156.18258,106.22455,49.95803,0.99425,14698.8,38.74927,165.83889,115.18771,50.65118,1.02,14698.8,29.31467,120.83359,73.41297,47.42062,0.9,14698.8,73.28666,29823,1,1,65.64286,43.16055,22.48231,1.18425,14794.92,34.42859,68.04345,45.26708,22.77637,1.21,14794.92,26.56642,56.855,35.44915,21.40585,1.09,14794.92,63.20975,80522,1,1,31.54242,21.6625,9.87991,1.38425,14985,30.82743,33.11573,23.11418,10.00155,1.41,14985,24.73425,25.78297,16.34833,9.43465,1.29,14985,53.13283,47717,2,0,49.57367,38.22344,11.35023,1.30563,3206.52,67.79718,52.98896,41.14257,11.84639,1.37,3206.52,62.29366,37.07125,27.53736,9.5339,1.07,3206.52,87.944,29823,3,1,76.82367,48.07599,28.74769,1.61563,16769.16,70.28219,79.11471,49.61272,29.50199,1.68,16769.16,65.958,68.43685,42.45046,25.9864,1.38,16769.16,86.11183,47717,3,1,56.24197,36.73189,19.51008,1.71349,17165.52,68.38334,58.75296,38.72834,20.02462,1.78,17165.52,65.04191,47.04998,29.42348,17.6265,1.47,17165.52,80.61533,89469,4,2,36.77197,22.4905,14.28147,2.19778,24621.84,62.1638,38.02365,23.47182,14.55183,2.26,24621.84,61.37758,32.18993,18.89817,13.29176,1.97,24621.84,65.04191,6.03E-05,0.036132981
172871,4.8453E+11,48,453,1738,5,TX,426,59646,62618.96961,33453.56829,2.56,1.52,1.06122,0.89414,0.4507,1.60414,6.9,3.1,59.15493,8.25584,0.04519,16234.09126,0.77461,0.29808,1811.11873,59646,4,2,47.22527,26.72982,20.49545,2.12859,25282.8,43.93329,53.28247,31.16387,22.1186,2.39,25282.8,39.39158,39.84306,21.32582,18.51724,1.81,25282.8,49.4685,11720,1,1,161.38286,108.48195,52.90091,1.05521,15547.68,27.88248,198.80767,140.78498,58.02269,1.24,15547.68,6.41258,115.77137,69.11263,46.65874,0.83,15547.68,54.04891,29823,1,1,67.31332,43.53857,23.77475,1.23972,15937.56,21.83117,81.20627,55.32643,25.87984,1.42,15937.56,3.66433,50.38128,29.17212,21.20917,1.02,15937.56,43.972,80522,1,1,29.09866,18.5913,10.50736,1.43972,16713,16.28306,34.18823,22.81612,11.3721,1.62,16713,1.83217,22.89575,13.44229,9.45346,1.22,16713,33.89508,47717,2,0,44.25983,32.52167,11.73816,1.32408,3924.72,52.19094,54.41014,40.61446,13.79568,1.59,3924.72,39.39158,31.88914,22.65859,9.23055,1,3924.72,67.79016,29823,3,1,75.52587,46.1319,29.39397,1.62958,17648.28,53.37798,87.89919,55.32643,32.57276,1.9,17648.28,43.05591,60.44589,34.92606,25.51982,1.3,17648.28,65.958,47717,3,1,51.88991,31.91209,19.97782,1.72408,18282.24,50.81037,60.26394,38.22537,22.03857,1.99,18282.24,42.13983,41.68407,24.21778,17.46629,1.4,18282.24,61.37758,89469,4,2,34.58011,19.90523,14.67488,2.21859,26254.8,41.77856,39.28253,23.47182,15.81071,2.48,26254.8,38.4755,28.84904,15.55846,13.29057,1.9,26254.8,45.80416,0.0001006,0.058531372
172872,4.8453E+11,48,453,1775,2,TX,284,59646,92210.59804,14005.19166,2.97,2,1.17508,0.74358,0.02465,1.35606,6.7,6.7,100,12.13,0.07162,8517.08831,0.07293,0,849.11841,59646,4,2,58.66347,35.20773,23.45574,2.39458,29835,51.02971,58.69737,35.20773,23.48964,2.4,29835,51.30066,57.32208,35.20773,22.11435,2.18,29835,40.30766,11720,1,1,243.0643,179.18089,63.88341,1.23901,19471.32,18.95389,243.08998,179.18089,63.90909,1.24,19471.32,18.32167,242.04808,179.18089,62.86719,1.2,19471.32,43.972,29823,1,1,98.52479,70.41545,28.10934,1.42901,19622.52,16.04759,98.53583,70.41545,28.12038,1.43,19622.52,15.57342,98.08777,70.41545,27.67232,1.39,19622.52,34.81116,80522,1,1,38.18158,26.07983,12.10175,1.62901,19924.92,13.98962,38.18623,26.07983,12.1064,1.63,19924.92,13.74125,37.99754,26.07983,11.91771,1.59,19924.92,23.81817,47717,2,0,59.02983,44.00947,15.02036,1.58458,7443.36,51.4813,59.07185,44.00947,15.06238,1.59,7443.36,51.30066,57.36705,44.00947,13.35758,1.37,7443.36,58.62933,29823,3,1,105.43983,70.41545,35.02438,1.89433,22025.52,55.01016,105.50668,70.41545,35.09123,1.9,22025.52,54.965,102.79437,70.41545,32.37892,1.67,22025.52,56.79716,47717,3,1,67.5865,44.00947,23.57703,1.99433,22467.24,54.00375,67.63062,44.00947,23.62114,2,22467.24,54.04891,65.84091,44.00947,21.83144,1.77,22467.24,52.21675,89469,4,2,40.38856,23.7727,16.61586,2.47482,30570.48,50.02331,40.41883,23.7803,16.63852,2.48,30570.48,50.38458,39.19067,23.47182,15.71885,2.27,30570.48,35.72725,7.89E-05,0.050231495
172873,4.8453E+11,48,453,1824,2,TX,530,59646,73248.39847,31314.2187,2.28,2.1,1.17057,1.12286,0.41132,2.43349,5.8,4.3,61.06033,8.5736,0.07346,28342.11191,0.7508,0.02727,3128.12098,59646,4,2,47.5298,27.46567,20.06413,2.08725,24662.88,48.87045,51.97759,30.84197,21.13562,2.26,24662.88,43.972,41.16416,22.63354,18.53062,1.84,24662.88,55.88108,11720,1,1,138.63519,87.79381,50.84139,1.00717,15063.84,31.34042,150.93444,97.26962,53.66482,1.11,15063.84,10.993,121.0326,74.23208,46.80052,0.86,15063.84,60.4615,29823,1,1,59.02542,36.15672,22.8687,1.19128,15343.56,26.11702,62.23816,38.22553,24.01263,1.29,15343.56,9.16083,54.42737,33.19586,21.23152,1.05,15343.56,50.38458,80522,1,1,30.2989,20.19583,10.10307,1.39128,15900.84,20.35433,33.16637,22.59258,10.57379,1.49,15900.84,6.41258,26.19499,16.7656,9.42938,1.25,15900.84,40.30766,47717,2,0,46.43837,35.30903,11.12934,1.28313,3102.84,56.40653,52.70688,40.21208,12.49479,1.46,3102.84,43.972,37.46691,28.2918,9.17511,1.03,3102.84,74.20275,29823,3,1,75.76163,47.16203,28.5996,1.58902,17086.68,57.81004,79.20901,48.48607,30.72294,1.77,17086.68,47.63633,70.82778,45.26708,25.5607,1.33,17086.68,72.37058,47717,3,1,53.37943,33.90262,19.47681,1.68902,17633.16,55.38674,58.70018,37.823,20.87719,1.87,17633.16,46.72025,45.7644,28.2918,17.4726,1.43,17633.16,67.79016,89469,4,2,35.21885,20.86074,14.35811,2.17725,25525.8,46.82396,40.00162,24.89354,15.10808,2.35,25525.8,43.05591,28.37379,15.08903,13.28476,1.93,25525.8,52.21675,8.23E-05,0.043847946
172874,4.8453E+11,48,453,1824,1,TX,270,59646,56487.80976,24148.94613,2.06,2.78,1.28945,1.23689,0.36296,1.95914,5.7,4.1,76.49123,7.01047,0.12335,30361.11146,2.66481,0.23219,3400.12093,59646,4,2,47.35625,27.12657,20.22968,2.12756,24406.92,29.64717,50.85278,29.67508,21.17769,2.28,24406.92,29.31467,41.21948,22.65366,18.56582,1.86,24406.92,30.23075,11720,1,1,155.80933,104.96777,50.84157,1.03289,14619.96,12.30266,168.4368,115.18771,53.24908,1.12,14619.96,0,133.64685,87.03072,46.61613,0.88,14619.96,33.89508,29823,1,1,63.05646,40.08241,22.97405,1.22289,14913.72,8.64511,69.25846,45.26708,23.99139,1.31,14913.72,0,52.17132,30.9828,21.18852,1.07,14913.72,23.81817,80522,1,1,29.18681,19.02365,10.16316,1.42289,15496.92,4.98756,32.31015,21.72822,10.58192,1.51,15496.92,0,23.70504,14.27684,9.42819,1.27,15496.92,13.74125,47717,2,0,44.92005,33.39076,11.5293,1.32393,3377.16,36.88083,51.44078,38.70319,12.73759,1.48,3377.16,30.23075,33.4755,24.06689,9.40861,1.05,3377.16,48.55241,29823,3,1,72.16583,43.19947,28.96636,1.6303,16918.2,38.55014,77.52084,46.67538,30.84546,1.79,16918.2,33.89508,62.76722,37.09888,25.66834,1.35,16918.2,46.72025,47717,3,1,52.20169,32.52621,19.67548,1.72393,17473.32,35.38796,57.30107,36.41469,20.88637,1.88,17473.32,32.06291,43.25176,25.70153,17.55023,1.45,17473.32,41.22375,89469,4,2,38.23075,23.77941,14.45134,2.21119,25282.8,27.40107,39.05382,23.95467,15.09915,2.36,25282.8,28.39858,36.78619,23.47182,13.31437,1.95,25282.8,25.65033,5.24E-05,0.033761384
172875,4.8453E+11,48,453,1761,1,TX,1123,59646,126186.9768,37824.16806,2.51,1.31,1.19251,1.01247,0.54497,0.28144,7.5,3.7,41.09174,8.02008,0.01905,19421.10219,0.79292,0.00452,1316.11992,59646,4,2,51.79094,31.0962,20.69474,2.12937,26002.08,26.05739,57.82808,35.20773,22.62036,2.44,26002.08,15.57342,46.75013,27.66321,19.08691,1.87,26002.08,34.81116,11720,1,1,181.9562,128.96192,52.99428,1.06201,15496.92,20.96795,238.23098,179.18089,59.05009,1.28,15496.92,0,134.9686,87.03072,47.93788,0.88,15496.92,38.4755,29823,1,1,73.33104,49.21095,24.12009,1.25201,16300.44,15.97558,97.08839,70.41545,26.67294,1.47,16300.44,0,53.49442,31.50588,21.98853,1.07,16300.44,29.31467,80522,1,1,33.87546,23.03425,10.84121,1.45746,17897.76,9.98474,37.94376,26.07983,11.86393,1.67,17897.76,0,30.47856,20.49129,9.98727,1.28,17897.76,18.32167,47717,2,0,50.54102,38.87009,11.67093,1.32392,3774.6,36.45897,58.12238,44.00947,14.11291,1.64,3774.6,16.4895,44.21084,34.57887,9.63196,1.06,3774.6,53.13283,29823,3,1,81.98182,52.58788,29.39393,1.62847,17706.6,37.12788,103.58308,70.41545,33.16763,1.95,17706.6,20.15383,63.94546,37.70244,26.24302,1.36,17706.6,51.30066,47717,3,1,58.97343,38.87009,20.10334,1.72392,18674.28,33.79801,66.55829,44.00947,22.54882,2.04,18674.28,18.32167,52.64031,34.57887,18.06144,1.46,18674.28,46.72025,89469,4,2,36.6406,21.79884,14.84176,2.20937,27381.24,23.14436,42.00858,25.819,16.18958,2.52,27381.24,14.65733,32.15852,18.44214,13.71638,1.95,27381.24,30.23075,0.001589011,0.211459971
172876,4.8453E+11,48,453,1716,2,TX,1553,59646,133738.205,45323.42982,2.65,1.22,1.23648,0.9591,0.46877,2.13383,7.4,3.3,51.00304,7.45904,0.03023,22986.10408,0.96281,0.01492,1724.12012,59646,4,2,49.89248,29.77544,20.11704,2.0828,24904.8,67.10354,56.98033,35.20773,21.77261,2.35,24904.8,56.79716,41.86024,23.61935,18.24088,1.78,24904.8,78.78316,11720,1,1,187.18659,135.98364,51.20295,1.00718,15263.64,51.30184,235.43121,179.18089,56.25033,1.19,15263.64,23.81817,132.51378,87.03072,45.48306,0.8,15263.64,82.4475,29823,1,1,75.66757,52.55305,23.11452,1.19718,15608.16,46.03422,95.65768,70.41545,25.24223,1.38,15608.16,21.986,53.01395,32.31063,20.70332,0.99,15608.16,73.28666,80522,1,1,31.05636,20.83337,10.22299,1.39718,16290.72,39.42108,37.17718,26.07983,11.09735,1.58,16290.72,19.23775,24.11999,14.88786,9.23213,1.19,16290.72,62.29366,47717,2,0,46.15977,35.14433,11.01544,1.2728,2965.68,76.17884,57.08799,44.00947,13.07852,1.54,2965.68,57.71325,33.77545,25.09797,8.67748,0.97,2965.68,97.10483,29823,3,1,84.0816,55.53326,28.54834,1.57811,17180.64,76.77993,102.15236,70.41545,31.73691,1.85,17180.64,60.4615,63.60305,38.66814,24.93491,1.27,17180.64,95.27266,47717,3,1,55.40434,35.94596,19.45838,1.67811,17777.88,74.14612,65.5704,44.00947,21.56093,1.95,17777.88,59.54541,43.88375,26.80806,17.07569,1.37,17777.88,90.69225,89469,4,2,39.3278,24.94671,14.38109,2.16749,25830.36,64.46973,41.76772,26.2482,15.51952,2.43,25830.36,55.88108,36.56278,23.47182,13.09097,1.87,25830.36,74.20275,0.00027543,0.083341409
172877,4.8453E+11,48,453,1719,3,TX,684,59646,138701.9073,126374.3764,2.29,1.68,1.09207,0.85425,0.12281,1.49276,7.9,6,78.96213,5.86337,0.0502,27766.10297,1.47711,0.01202,1985.12,59646,4,2,53.75226,31.86802,21.88424,2.31316,26104.68,53.22926,54.40329,32.29051,22.11277,2.35,26104.68,52.21675,49.10211,28.85022,20.25189,2.05,26104.68,60.4615,11720,1,1,197.92538,140.78498,57.14039,1.17404,16157.88,25.5539,198.3566,140.78498,57.57162,1.19,16157.88,20.15383,194.84519,140.78498,54.0602,1.06,16157.88,64.12583,29823,1,1,80.70282,55.32643,25.37639,1.35526,16353.36,21.90564,80.87113,55.32643,25.5447,1.37,16353.36,17.40558,79.5006,55.32643,24.17418,1.25,16353.36,54.04891,80522,1,1,34.05951,22.98084,11.07867,1.55649,16741.08,18.25738,34.79298,23.65068,11.1423,1.57,16741.08,14.65733,28.82043,18.19627,10.62416,1.46,16741.08,43.972,47717,2,0,53.84518,40.6899,13.15528,1.50316,3985.2,56.28287,55.53747,42.0982,13.43927,1.54,3985.2,53.13283,41.75737,30.63059,11.12677,1.24,3985.2,78.78316,29823,3,1,87.30892,55.32643,31.98249,1.81193,18399.96,58.46861,87.75501,55.32643,32.42859,1.85,18399.96,55.88108,84.12254,55.32643,28.79611,1.54,18399.96,76.951,47717,3,1,60.42083,38.7654,21.65543,1.91193,18876.24,56.99002,61.55838,39.60853,21.94985,1.95,18876.24,54.965,52.29549,32.74305,19.55245,1.64,18876.24,71.4545,89469,4,2,41.01285,25.45451,15.55834,2.39316,26883.36,51.86317,41.79222,26.07384,15.71838,2.43,26883.36,51.30066,35.44594,21.03075,14.41519,2.13,26883.36,55.88108,0.000211221,0.098135918
172878,4.8453E+11,48,453,2210,2,TX,665,59646,51983.47408,38119.32585,3.07,4.2,1.14889,1.18823,0.11429,0.11257,4.9,5.3,29.14573,16.4262,0.00423,3539.11857,0.00305,0.00271,305.12171,59646,4,2,51.63233,28.37139,23.26094,2.33229,30507.84,51.51005,52.60715,29.11176,23.49539,2.37,30507.84,51.30066,44.07744,22.63354,21.4439,2.04,30507.84,53.13283,11720,1,1,159.20691,95.22184,63.98507,1.19286,20401.2,22.71887,161.72219,97.26962,64.45257,1.21,20401.2,18.32167,139.71349,79.35154,60.36195,1.06,20401.2,56.79716,29823,1,1,65.64677,37.22304,28.42373,1.38286,21116.16,19.94444,66.84727,38.22553,28.62174,1.4,21116.16,16.4895,56.34291,29.45378,26.88913,1.25,21116.16,46.72025,80522,1,1,33.23742,20.80468,12.43274,1.58286,22535.28,16.35863,33.84024,21.32585,12.51439,1.6,22535.28,13.74125,28.56554,16.7656,11.79993,1.45,22535.28,36.64333,47717,2,0,51.70739,36.84509,14.8623,1.53114,8157.24,54.41535,53.11144,37.94874,15.1627,1.57,8157.24,52.21675,40.82599,28.2918,12.53419,1.23,8157.24,71.4545,29823,3,1,80.24793,45.69474,34.55319,1.84,22319.28,56.64012,80.77312,45.74992,35.0232,1.88,22319.28,54.965,76.17768,45.26708,30.9106,1.53,22319.28,69.62233,47717,3,1,58.21643,34.86269,23.35374,1.93114,23214.6,55.20056,59.36551,35.71054,23.65496,1.97,23214.6,54.04891,49.3111,28.2918,21.0193,1.63,23214.6,64.12583,89469,4,2,39.12071,22.53754,16.58316,2.41343,31799.52,50.17519,40.24099,23.49864,16.74235,2.45,31799.52,50.38458,30.4385,15.08903,15.34948,2.13,31799.52,48.55241,0.002250728,0.222765255
172879,4.8453E+11,48,453,2314,4,TX,726,59646,53054.74442,27963.15757,3,3.16,1.09321,1.74886,0.95868,13.22634,4.1,4.1,0,4.4227,0.09109,45216.10036,1.35255,0.31761,3020.11972,59646,4,2,42.18473,27.45538,14.72935,1.5057,18226.08,245.19234,39.58442,22.63354,16.95088,1.87,18226.08,174.05582,42.29681,27.66321,14.6336,1.49,18226.08,248.25857,11720,1,1,106.44949,75.92446,30.52502,0.50909,10358.28,247.38034,151.30132,115.18771,36.1136,0.72,10358.28,141.99291,104.51622,74.23208,30.28414,0.5,10358.28,251.9229,29823,1,1,47.09265,32.46028,14.63237,0.69868,10644.48,238.48449,62.15157,45.26708,16.8845,0.9,10644.48,139.24466,46.44356,31.90826,14.5353,0.69,10644.48,242.76207,80522,1,1,27.2089,20.33734,6.87156,0.90826,11214.72,227.83218,24.52169,16.7656,7.75609,1.1,11214.72,136.49641,27.32473,20.49129,6.83344,0.9,11214.72,231.76907,47717,2,0,39.93668,34.31908,5.6176,0.69612,0,262.79477,36.74781,28.2918,8.456,1.07,0,174.97191,40.07413,34.57887,5.49526,0.68,0,266.58024,29823,3,1,57.09912,38.5165,18.58262,0.99653,11355.12,261.18973,68.27249,45.26708,23.00542,1.38,11355.12,178.63624,56.61751,38.22553,18.39198,0.98,11355.12,264.74807,47717,3,1,47.2998,34.31908,12.98073,1.09653,11905.92,256.72288,44.19164,28.2918,15.89984,1.48,11905.92,176.80407,47.43377,34.57887,12.8549,1.08,11905.92,260.16765,89469,4,2,28.94483,18.30358,10.64125,1.58612,19095.48,240.76334,27.32863,15.08903,12.2396,1.96,19095.48,173.13974,29.01449,18.44214,10.57235,1.57,19095.48,243.67815,2.07E-05,0.021032048
172886,4.8453E+11,48,453,1738,2,TX,351,59646,155598.6044,83127.02318,2.67,2,1.21561,1.02423,0.03989,1.07198,7.7,5.1,100,15.9917,0.06108,20119.09205,1.77124,0.20661,2267.11882,59646,4,2,56.1697,32.88978,23.27992,2.39604,29224.8,34.26308,56.16058,32.79348,23.36709,2.41,29224.8,34.81116,56.3892,35.20773,21.18147,2.06,29224.8,21.06992,11720,1,1,180.80591,117.74015,63.06576,1.24322,18876.24,3.62518,178.44113,115.18771,63.25342,1.25,18876.24,2.74825,237.72953,179.18089,58.54864,1.08,18876.24,24.73425,29823,1,1,74.10284,46.27014,27.83269,1.43322,19085.76,0.62116,73.17902,45.26708,27.91194,1.44,19085.76,0,96.34041,70.41545,25.92496,1.27,19085.76,15.57342,80522,1,1,36.13127,24.10528,12.026,1.63322,19501.56,0.18269,36.08194,24.02325,12.05869,1.64,19501.56,0,37.31891,26.07983,11.23908,1.47,19501.56,4.58042,47717,2,0,57.77197,42.80221,14.96975,1.58604,7304.04,35.8734,57.83024,42.75206,15.07818,1.6,7304.04,35.72725,56.36923,44.00947,12.35976,1.25,7304.04,39.39158,29823,3,1,87.00943,52.29681,34.71261,1.89564,21487.68,39.3185,86.42629,51.54411,34.88218,1.91,21487.68,39.39158,101.0464,70.41545,30.63095,1.55,21487.68,37.55941,47717,3,1,63.78632,40.38769,23.39863,1.99564,21975.84,37.37672,63.74765,40.23723,23.51041,2.01,21975.84,37.55941,64.71727,44.00947,20.7078,1.65,21975.84,32.979,89469,4,2,42.86683,26.35638,16.51046,2.47644,30017.52,33.23738,43.04594,26.47621,16.56973,2.49,30017.52,33.89508,38.55556,23.47182,15.08375,2.15,30017.52,17.40558,0.000123548,0.048601578
